id_fabricante;cnpj_fabricante;fabricante
Fab01165;27311107000107;SC MED DISTRIBUIDORA MEDICO HOSPITALAR LTDA
Fab01166;23643895000188;SUPERARMED EQUIPAMENTOS MEDICOS HOSPITALARES LTDA
Fab01167;04752991000110;BIOMM SA
Fab01168;21763327000195;ANGELUS PRIMA DENTAL LTDA
Fab01169;11011753000119;VENTCARE INDUSTRIA E COMERCIO LTDA - ME
Fab01170;09304376000164;TOTH - DESENVOLVIMENTO TECNOLOGICO LTDA
Fab01171;08754645000121;WSA INDUSTRIA DE MAQUINAS E EQUIPAMENTOS DE SEGURANCA LTDA
Fab01172;90059171000260;POLI TAPE INDUSTRIA E COMERCIO DE FITAS ADESIVAS LTDA
Fab01173;09610762000184;APROVADAGUA COMERCIO E CONFECCOES LTDA
Fab01174;00192190000196;OFTALMOPHARMA INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA
Fab01175;15652912000115;INFUSAO HOSPITALAR EIRELI
Fab01176;10426698000165;BARD BRASIL - EQUIPAMENTOS MEDICOS LTDA.
Fab01177;02507452000190;SC -BRINDES LTDA
Fab01178;62515952000103;NS INDUSTRIA DE APARELHOS MEDICOS LTDA
Fab01179;10483434000143;CASA DAS FORMULAS FARMACIA E MANIPULACAO LTDA
Fab01180;19426695000104;ANOVIS INDUSTRIAL FARMACEUTICA LTDA.
Fab01181;19006720000192;KASMED IMPORTACAO E COMERCIO LTDA
Fab01182;05066730000109;DORALICE ALVES DA COSTA SILVA E CIA LTDA
Fab01183;02223342000104;STARMED ARTIGOS MÉDICOS HOSPITALARES LTDA
Fab01184;25288745000129;NEW MEDIC COMERCIO ATACADISTA DE MEDICAMENTOS E MATERIAL HOSPITALA
Fab01185;35519951000156;CHARTAM INDUSTRIA E COMERCIO DE PAPEL EIRELI
Fab01186;09663627000105;SHARK BRASIL LTDA
Fab01187;07610601000165;GLOBAL TRADE TECHNOLOGY - COMERCIO, INDUSTRIA, IMPORTACAO E EXPORT
Fab01188;03489343000150;BK COMERCIAL DE EQUIPAMENTOS TECNOLOGICOS LTDA
Fab01189;06979733000104;UZEMAX QUIMICA E AROMAS LTDA
Fab01190;07718721000180;BEAUFOUR IPSEN FARMACEUTICA LTDA
Fab01191;16754226000118;HYGIELINE INDUSTRIA E COMERCIO LTDA
Fab01192;93896397001447;MERCUR S A
Fab01193;59653709000139;VNO ORTOPEDIA INDUSTRIA E COMERCIO IMPORTACAO E EXPORTACAO LTDA
Fab01194;49324221002077;FRESENIUS KABI BRASIL LTDA.
Fab01195;10729492000104;QUIMICENTER PRODUTOS PARA LABORATORIOS LTDA
Fab01196;06217117000108;ART MEDICAL PRODUTOS MEDICO-HOSPITALARES LTDA
Fab01197;49710072000111;INDAIA INDUSTRIA DE BENGALAS E MULETAS LTDA
Fab01198;10241516000181;SUPER SAFETY IMPORTACAO E EXPORTACAO LTDA.
Fab01199;12082502000198;PRIME MATERIAL MEDICO HOSPITALAR LTDA
Fab01200;24994990000199;FOXMED MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA
Fab01201;49383250000147;HISAMITSU FARMACEUTICA DO BRASIL LTDA
Fab01202;18747319000140;TOTAL MEDICAL BRASIL INDUSTRIA E COMERCIO DE PRODUTOS MEDICO-HOSPI
Fab01203;16656144000130;D M IMAGEM - COMERCIO DE PRODUTOS HOSPITALARES E SERVICOS DE EQUIP
Fab01204;28570692000122;PHARMA STAR COMERCIO DE MEDICAMENTOS LTDA
Fab01205;04797536000130;JOAO CARLOS ANACLETO
Fab01206;02411193000107;ARAUJO LOPES & CIA LTDA - ME
Fab01207;08936030000116;DENTAL DOURADOS LTDA
Fab01208;01362538000109;C. R. VERTUAN INDUSTRIA DE PRODUTOS NATURAIS E NUTRACEUTICOS - ME
Fab01209;21943845000190;INTERA COMERCIAL LTDA
Fab01210;07578713000186;SUPLEY LABORATORIO DE ALIMENTOS E SUPLEMENTOS NUTRICIONAIS LTDA
Fab01211;00382468000198;COLGATE-PALMOLIVE COMERCIAL LTDA
Fab01212;05211777000119;CAPERPASS INDUSTRIA E COMERCIO DE ARTIGOS PLASTICOS LTDA
Fab01213;05878107000150;HOL DENT APARELHOS ODONTOLOGICOS LTDA
Fab01214;80452022000121;DAUFENBACH & DAUFENBACH LTDA
Fab01215;04921503000150;LUMAR INDUSTRIA DE MOVEIS HOSPITALARES LTDA
Fab01216;58295213001816;PHILIPS MEDICAL SYSTEMS LTDA
Fab01217;23866426000128;HOSPBOX DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA
Fab01218;05788117000103;METALIC MEDICAL PRODUTOS HOSPITALARES LTDA - EPP
Fab01219;05062455000155;ALPHARAD COMÉRCIO, IMPORTAÇÃO E EXPORTAÇÃO DE PRODUTOS HOSPITALARE
Fab01220;11614643000141;INDAPHARMA COMERCIO E SERVICOS LTDA
Fab01221;04187384000154;LEISTUNG EQUIPAMENTOS LTDA.
Fab01222;10450805000190;FLUKKA FARMACIA DE MANIPULACAO LTDA - EPP
Fab01223;61455192000204;TRB PHARMA INDUSTRIA QUIMICA E FARMACEUTICA LTDA
Fab01224;08846431000185;LUIZ FRANCISCO EMYGDIO
Fab01225;10788872000209;FORTUNE SERVICOS EIRELI
Fab01226;03436772000169;TRILHA INDUSTRIA E COMERCIO LTDA.
Fab01227;04948894000105;GPACK ECO EMBALAGENS LTDA
Fab01228;23236167000151;NORTH MED DISTRIBUIDORA DE PRODUTOS MEDICOS E HOSPITALARES LTDA
Fab01229;68867522000129;GABMED PRODUTOS ESPECIFICOS LTDA
Fab01230;13686584000142;TELEFLEX MEDICAL BRASIL SERVICOS E COMERCIO DE PRODUTOS MEDICOS LT
Fab01231;80246309000103;CAOBIANCO MATERIAIS MEDICOS E HOSPITALARES LTDA
Fab01232;24140823000180;GABRIELA WISSMANN FABRICACAO DE ARTIGOS DO VESTUARIO
Fab01233;49351786001071;BAXTER HOSPITALAR LTDA
Fab01234;19860927000120;LIBUS DO BRASIL EQUIPAMENTOS LTDA
Fab01235;25031668000127;SAMEH - SOLUCOES HOSPITALARES LTDA
Fab01236;35820448009435;WHITE MARTINS GASES INDUSTRIAIS LTDA
Fab01237;00740719000169;UTI MEDICA - INDUSTRIA E COMERCIO DE MOVEIS HOSPITALARES LTDA
Fab01238;04709243000154;BS EQUIPAMENTOS, INDUSTRIA E COMERCIO LTDA - EPP
Fab01239;06127890000183;CONKAST VENDAS LTDA.
Fab01240;11174696000199;DROGARIA BORTOLINI LTDA
Fab01241;66969262000177;UNIT - INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTACAO LIMITADA - EPP
Fab01242;01336083000157;HARMONIEX INDUSTRIA E COMERCIO DE SANEANTES LTDA
Fab01243;37251374000190;XP INDUSTRIA DE EPI'S LTDA
Fab01244;13640053000119;HALMA SAUDE E OTICA DO BRASIL - IMPORTACAO, EXPORTACAO E DISTRIBUI
Fab01245;61100244000130;FANEM LTDA
Fab01246;03475822000117;BLUE OCEAN CONFECCOES S.A.
Fab01247;01395137000155;RACHEL DE SA BARRETO CALLOU - ME
Fab01248;55126981000100;GFE DO BRASIL LIMITADA
Fab01249;21551379001331;BECTON E DICKINSON INDÚSTRIA CIRÚRGICA LTDA
Fab01250;05359481000140;CONEXAO MEDICA COMERCIAL EIRELI
Fab01251;06274095000118;AGROMASS BRASIL AGROPECUARIA - IMPORTACAO E EXPORTACAO LTDA
Fab01252;83062174000106;AZEPLAST INDUSTRIA E COMERCIO LTDA
Fab01253;60858552000248;ARTIGOS ODONTOLOGICOS CLASSICO LTDA
Fab01254;13264949000140;HL MEDICAL COMERCIO, IMPORTACAO E EXPORTACAO DE PRODUTOS MEDICO-HO
Fab01255;02552927000160;OCTAPHARMA BRASIL S.A
Fab01256;08305681000450;KIELEK & SANDRI LTDA
Fab01257;68132950000103;GENZYME DO BRASIL LTDA
Fab01258;61194494000187;IMPACTA S A INDUSTRIA E COMERCIO
Fab01259;12420164000157;CM HOSPITALAR LTDA
Fab01260;90804550000156;METALURGICA BRIAO LTDA - EPP
Fab01261;01085513000105;DOLES REAGENTES E EQUIPAMENTOS PARA LABORATORIOS LTDA
Fab01262;50248780000161;ALERE S/A
Fab01263;07933336000156;PARQUIMICA INDUSTRIAS LTDA - EPP
Fab01264;10686941000184;MASTER MEDIKAL INDUSTRIA E COMERCIO DE EQUIPAMENTOS MEDICOS LTDA
Fab01265;30322475000165;DOCTORMED COMERCIAL EIRELI
Fab01266;44058162000156;PROTHEMO PRODUTOS HEMOTERAPICOS LTDA - EPP
Fab01267;07603991000146;SOFT CARE PRODUTOS MEDICOS EIRELI
Fab01268;26570361000167;PORTAL DISTRIBUIDORA HOSPITALAR LTDA
Fab01269;46055703000118;TEB TECNOLOGIA ELETRONICA BRASILEIRA LTDA
Fab01270;55163042000135;SEMINA INDUSTRIA E COMERCIO LTDA
Fab01271;23597822000369;SERRA SAUDE COMERCIO DE EQUIPAMENTOS MEDICOS EIRELI
Fab01272;02563570000115;MEDI - SAUDE PRODUTOS MEDICO HOSPITALARES LTDA - ME
Fab01273;06697493000228;REINALDO PERSONA FARMACIA DE MANIPULACAO EIRELI
Fab01274;02535505000186;ECOPER QUIMICA LTDA
Fab01275;01583558000100;SAUAD - INDUSTRIA FARMACEUTICA LTDA - EPP
Fab01276;04956527000145;ORION COMERCIO DE ARTIGOS MEDICOS LTDA
Fab01277;01468855000104;ARTMED IND. E COM. DE MOVEIS E PRODUTOS HOSPITALARES LTDA - EPP
Fab01278;31111412000122;LABORVIDA LABORATORIOS FARMACEUTICOS LTDA
Fab01279;05756446000164;LENCOBRAS INDUSTRIA E COMERCIO DE LENCOS UMEDECIDOS LTDA
Fab01280;06188236000180;CBEMED - INDUSTRIA E COMERCIO DE EQUIPAMENTOS MEDICOS LTDA
Fab01281;10842393000134;LIVE COMERCIO DE MATERIAL HOSPITALAR EIRELI
Fab01282;10812219000149;PRODUTOS HOSPITALARES MEDBLANC LTDA - ME
Fab01283;12828039000180;PREMIER COMERCIO DE PRODUTOS HOSPITALARES LTDA
Fab01284;08144181000131;GIODESC - IND. COM. IMP. E EXP. PROD. HOSPITALARES LTDA - EPP
Fab01285;02946060000127;PROLINE INDUSTRIA E COMERCIO LTDA - EPP
Fab01286;54516661000101;JOHNSON E JOHNSON DO BRASIL IND. E COM. DE PROD. PARA SAUDE LTDA
Fab01287;12022755000176;GALLIA INDUSTRIA FARMACEUTICA LTDA
Fab01288;35687208000105;PETBONE COMERCIO E INDUSTRIA DE ARTIGOS PARA ANIMAIS LTDA
Fab01289;37260261000150;MEDICAL SYSTEM BRASIL IMPORTACAO E COMERCIO DE PRODUTOS MEDICOS LT
Fab01290;33656835000153;INNOVARE INDUSTRIA E COMERCIO DE PECAS PLASTICAS EIRELI
Fab01291;37365601000108;OLIVEIRA INDUSTRIA E COMERCIO LTDA
Fab01292;01673902000151;LAERCIO DE ASSIS - EPP
Fab01293;03993484000105;SIGMED EQUIPAMENTOS ELETRONICOS LTDA
Fab01294;17625281000170;CELGENE BRASIL PRODUTOS FARMACÊUTICOS LTDA.
Fab01295;10772529000187;T. D. WILL
Fab01296;08251727000153;A M SARAIVA
Fab01297;25034906000158;FLYMED COMERCIO DE PRODUTOS HOSPITALARES LTDA
Fab01298;01017680000119;J FERES - ME
Fab01299;13530909000101;DEANE DA SILVA
Fab01300;12811487000171;MULTISUL COMERCIO E DISTRIBUICAO LTDA
Fab01301;42486076000119;LABORATORIO BRAVET LTDA
Fab01302;05127739000182;CHS - INDUSTRIA E COMERCIO DE MOVEIS HOSPITALARES LTDA - ME
Fab01303;08040473000124;FILTERFLUX EQUIPAMENTOS PARA LABORATORIO LTDA - EPP
Fab01304;45569555000197;CATALENT BRASIL LTDA.
Fab01305;04198372000125;RENASCER IND. E COM. DE MOVEIS HOSPITALARES - EIRELI - EPP
Fab01306;11440977000146;MED LIGHT EQUIPAMENTOS MEDICOS HOSPITALARES LTDA - EPP
Fab01307;05454389000169;RUSSER BRASIL LTDA - EPP
Fab01308;02012921000108;MEDGAUZE - INDUSTRIA E COMERCIO LTDA - ME
Fab01309;07199869000156;CROMO - COMERCIO E MANIPULACAO DE PRODUTOS FARMACEUTICOS LTDA
Fab01310;05524742000130;MED SUPPLY PRODUTOS MEDICOS LTDA
Fab01311;28418133000100;MED VITTA COMERCIO DE PRODUTOS HOSPITALARES LTDA
Fab01312;61374161000130;BAUMER S A
Fab01313;05882795000122;MEGAFRAL INDUSTRIA E COMERCIO LTDA
Fab01314;61129409000105;OPHTHALMOS S/A
Fab01315;59717553000617;MULTILASER INDUSTRIAL S.A.
Fab01316;16741684000112;UNICENTER PHARMA INDUSTRIA E COMERCIO LTDA - EPP
Fab01317;02389045000125;SUPER'SOL INDUSTRIA E COMERCIO LTDA
Fab01318;18974315000103;DOMAX INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTACAO DE EQUIPAMENTOS
Fab01319;18770390000144;FRALDASUL INDUSTRIA E COMERCIO DE PRODUTOS HIGIENICOS LTDA
Fab01320;13229567000186;VENEZA - DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA - ME
Fab01321;01226416000195;NUTRIMED SERV.MEDICOS EM NUTRICAO PARENT.E ENTERAL LTDA
Fab01322;01831385000100;BLISFARMA INDUSTRIA ALIMENTICIA LTDA
Fab01323;60409075010034;NESTLE BRASIL LTDA.
Fab01324;23720752000122;JARDIM COSMETICOS LTDA - ME
Fab01325;34686134000120;SNOP CORRELATOS INDUSTRIA E COMERCIO LTDA
Fab01326;21579468000152;TEKMARKET INDUSTRIA, COMERCIO E SERVICOS LTDA
Fab01327;37109539000193;C3 HEALTH SUPRIMENTOS MEDICOS E HOSPITALARES LTDA
Fab01328;01866908000145;DIAGNO SOLUCOES EM DIAGNOSTICO LTDA
Fab01329;20227117000110;SP ODONTO DISTRIBUIDORA DE PRODUTOS ODONTOLOGICOS - EIRELI
Fab01330;74360116000178;BEST FABRIL INDUSTRIA E COMERCIO DE ARTEFATOS DE FALSO TECIDO LTDA
Fab01331;09224765000180;LIFE MED PRODUTOS HOSPITALARES EIRELI
Fab01332;11316789000100;PAULO AUGUSTO NEVONI FERREIRA
Fab01333;69363174000115;NUTERAL INDUSTRIA DE FORMULACOES NUTRICIONAIS LTDA
Fab01334;30754325000120;MEDSI DISTRIBUIDORA DE MEDICAMENTOS LTDA
Fab01335;32624131000136;COMERCIAL PROMOSTORE CONFECCOES - EIRELI
Fab01336;05240939000147;ACTELION PHARMACEUTICALS DO BRASIL LTDA
Fab01337;41738832000197;POCOSPEL LTDA
Fab01338;04909848000270;ML COMERCIO, IMPORTACAO E EXPORTACAO DE MATERIAL MEDICO HOSPITALAR
Fab01339;08713696000105;SIRLENE APARECIDA PEREIRA DA SILVA
Fab01340;62618483000140;INBORPLAS ARTEFATOS DE BORRACHA E PLASTICO LTDA
Fab01341;34440014000148;DEFERTEX INDUSTRIA E COMERCIO LTDA
Fab01342;35820448012657;WHITE MARTINS GASES INDUSTRIAIS LTDA
Fab01343;09595757000140;ESPUMABRAZ INDUSTRIA E COMERCIO DE ESPUMAS DE POLIURETANO EIRELI
Fab01344;26325797000190;EREMIX INDUSTRIA DE ALIMENTOS ESPECIAIS LTDA
Fab01345;34680592000151;BRASIL DEVICES EQUIPAMENTOS HOSPITALARES EIRELI
Fab01346;08532500000186;GERACAO COMERCIO E SERVICOS LTDA
Fab01347;05150878000127;HEALTH QUALITY - INDUSTRIA E COMERCIO LTDA
Fab01348;07453785000105;PHARMEDIC PHARMACEUTICALS IMPORTAÇÃO, DISTRIBUIÇÃO, COMÉRCIO E REP
Fab01349;04648801000119;SERV IMAGEM SUL ASSISTENCIA TECNICA EIRELI
Fab01350;23420241000195;ANTONIO JACINTO RODRIGUES BORGES
Fab01351;46365045000160;CONFECCOES CAPRICHO LTDA
Fab01352;19880964000108;ALL LAB COMERCIAL LTDA
Fab01353;10619983000100;GODOY & BAPTISTELLA INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LT
Fab01354;23228076000174;CMH - CENTRAL DE MEDICAMENTOS HOSPITALARES - EIRELI - ME
Fab01355;23376715000149;OXIMONT GASES E MONTAGEM INDUSTRIAIS LTDA
Fab01356;11336057000182;GUSTAVO PAVANELLI - ME
Fab01357;15772566000109;L.D. FARMACEUTICA LTDA
Fab01358;10317959000109;ROYAL PACK EMBALAGENS PLASTICAS - EIRELI - ME
Fab01359;02248312000144;CEPALAB LABORATORIOS LTDA
Fab01360;04474530000122;PHARMADERMA LTDA - ME
Fab01361;06697493000147;REINALDO PERSONA FARMACIA DE MANIPULACAO EIRELI
Fab01362;15432170000112;ALL CLEAR COMERCIO E REPRESENTACOES DE MEDICAMENTOS E PRODUTOS DE
Fab01363;02377937000106;R.C - MOVEIS LTDA
Fab01364;05652247001269;LUMIAR HEALTH BUILDERS EQUIPAMENTOS HOSPITALARES LTDA
Fab01365;01987265000198;VALLITECH INDUSTRIA E COMERCIO DE ARTEFATOS METALICOS LTDA
Fab01366;54433057000103;BIOFARMA FARMACÊUTICA LTDA
Fab01367;00317372000499;GALDERMA BRASIL LTDA
Fab01368;48875447000130;POLIDENTAL INDUSTRIA E COMERCIO LTDA
Fab01369;04484235000157;J. LUIZ ALVES & CIA LTDA
Fab01370;03760925000129;FORMULLAR SANTA RITA LTDA
Fab01371;20444829000190;CMED SERVICOS TECNICOS E DISTRIBUIDORA LTDA
Fab01372;00618346000158;ASSEPTICO PRODUTOS DESCARTAVEIS LTDA
Fab01373;09300300000160;LEMARC - PRODUTOS MEDICOS HOSPITALARES LTDA
Fab01374;37052128000109;CRIZANI INDUSTRIA E COMERCIO DE PRODUTOS PARA SAUDE EIRELI
Fab01375;01932232000221;CALLAMARYS INDUSTRIA E COMERCIO DE COSMETICOS E SANEANTES LTDA
Fab01376;02121800000196;ICOFA INDUSTRIA E COMERCIO DE FRALDAS E ABSORVENTES LTDA
Fab01377;01339015000141;PLASTPEROLA INDUSTRIA E COMERCIO DE PLASTICOS LTDA
Fab01378;04040657000133;NUTRICIUM INDUSTRIA E COMERCIO LTDA - EPP
Fab01379;26556283000146;PRIMED COMERCIO DE PRODUTOS HOSPITALARES EIRELI
Fab01380;00711514000155;ANDRADE GOMES INDUSTRIA E COMERCIO DE ARTEFATO PLASTICO LTDA
Fab01381;07327320000108;ANA CLAUDIA GIROTO LEITE - EPP
Fab01382;01932232000140;CALLAMARYS INDUSTRIA E COMERCIO DE COSMETICOS E SANEANTES LTDA
Fab01383;03522858000104;INDUSTRIA ORIENTAL LTDA
Fab01384;08325711000490;BELEM FARMACIA E MANIPULACAO EIRELI
Fab01385;18406044000181;PRIMUS FULIARO MEDICAMENTOS E PERFUMARIA LTDA
Fab01386;08044106000107;ALT - EQUIPAMENTOS MEDICOS ODONTOLOGICOS LTDA - ME
Fab01387;00789243000150;LOURENCI E LOURENCI LTDA - EPP
Fab01388;32426901000136;MEDCLIN REPRESENTACAO E COMERCIO EIRELI
Fab01389;10429666000113;ANA CAROLINA DEMORI PERRI - ME
Fab01390;30034749000110;MARCELA CAROLINE BASTOS SALDANHA EIRELI
Fab01391;59844662000190;LOKTAL MEDICAL ELECTRONICS INDUSTRIA E COMERCIO LTDA - EPP
Fab01392;60619202003597;LINDE GASES LTDA
Fab01393;05509693000166;PROBENE FOODS INDUSTRIA E COMERCIO DE ALIMENTOS LTDA.
Fab01394;14829598000130;HERBAMED LABORATORIO NUTRACEUTICO LTDA
Fab01395;06789363000134;GUKI NUTRACEUTICA LTDA
Fab01396;67712562001704;PROCTER & GAMBLE HIGIENE E COSMETICOS LTDA
Fab01397;07767477000146;BIOMOLECULAR TECHNOLOGY COMERCIO, IMPORTACAO, EXPORTACAO E DISTRIB
Fab01398;77970945000160;ORTOMETAL METALURGICA E ORTOPEDIA INDUSTRIAL LTDA - EPP
Fab01399;27656480000108;PROATIVA HOSPITALAR EIRELI
Fab01400;33388182000179;PRODUTOS FARMACEUTICOS MILLET ROUX LTDA - EM RECUPERACAO JUDICIAL
Fab01401;19611064000157;PIZANI EQUIPAMENTOS DE SEGURANCA LTDA
Fab01402;00867394000180;ALMEDICAL LTDA
Fab01403;72183387000170;LUPLAST IND E COM DE PLASTICOS LTDA
Fab01404;59225268000174;SOQUÍMICA LABORATÓRIOS LTDA
Fab01405;03084401000165;PREVEMAX INDUSTRIA E COMERCIO DE EPI S IMPERMEAVEIS E DESCARTAVEIS
Fab01406;52270527000130;AMERICAN ALLOYS ACESSORIOS INDUSTRIAIS LTDA
Fab01407;05340608000189;SIPROLIMP - SIMIONATO PRODUTOS DE LIMPEZA LTDA
Fab01408;18520715000130;SCAN DIAGNOSTICA INDUSTRIA E COMERCIO LTDA
Fab01409;20264948000161;BIOANALITICA DIAGNOSTICA S/A
Fab01410;71437917000104;KATAL BIOTECNOLOGICA INDUSTRIA E COMERCIO LTDA
Fab01411;03142794000116;GOLD ANALISA DIAGNOSTICA LTDA
Fab01412;08145933000189;FAMADER FARMACIA DE MANIPULACAO LTDA
Fab01413;30898181000186;DOROTHY RODINI DENTAL
Fab01414;39323886000140;SOCINTER SUL COMERCIO INTERNACIONAL LTDA
Fab01415;08311856000190;IMPACTO PRODUTOS MEDICOS E HOSPITALARES LTDA
Fab01416;06020284000164;LEVISA DESCARTAVEIS LTDA
Fab01417;12824334000169;C.M. ORATHES CONFECCOES E EQUIPAMENTOS LTDA
Fab01418;08067672000126;AYA INDUSTRIA E COMERCIO DE COSMETICOS LTDA
Fab01419;04718347000125;LONGEVITA - PRODUTOS HIGIENICOS LTDA - EPP
Fab01420;23829339000109;M.TESTA CONFECCAO
Fab01421;27806274000129;PROMEDI DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA
Fab01422;43854777000126;BUNZL EQUIPAMENTOS PARA PROTECAO INDIVIDUAL LTDA
Fab01423;14665928000108;VOLPHARMA DISTRIBUIDORA DE PRODUTOS HOSPITALARES E FARMACEUTICOS L
Fab01424;67578617000160;THIMON INSTRUMENTOS CIRURGICOS LTDA
Fab01425;81120842000189;WRM INDUSTRIA E COMERCIO LTDA
Fab01426;14202920000105;IGOR DOS SANTOS CAVELAGNA
Fab01427;07318036000167;DESCARTEE - INDUSTRIA E COMERCIO DE ROUPAS DESCARTAVEIS LTDA
Fab01428;82195744000173;NJ PLASTICOS IND E COM DE PRODUTOS P LABORATORIOS LTDA - EPP
Fab01429;68949239000570;UNITED MEDICAL LTDA
Fab01430;83821280000126;MARCOS INDUSTRIA E COMERCIO DE MOVEIS LTDA - EPP
Fab01431;28820255000110;SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRODUTOS ODONT
Fab01432;02501297000285;PHARLAB INDUSTR
Fab01433;04099395000182;SANTISA LABORAT
Fab01434;02456955000183;NATULAB LABORAT
Fab01435;02281006000100;ISOFARMA INDUST
Fab01436;73856593000166;PRATI, DONADUZZ
Fab01437;61068755000112;SANVAL COMERCIO
Fab01438;03485572000104;GEOLAB INDUSTRI
Fab01439;04459117000199;SAMTEC BIOTECNO
Fab01440;19570720000382;HIPOLABOR FARMA
Fab01441;17159229000176;LABORATORIO TEU
Fab01442;02501297000102;PHARLAB INDUSTR
Fab01443;61286647000116;SANDOZ DO BRASI
Fab01444;29346301000153;LABORATORIO FAR
Fab01445;06628333000146;FARMACE - INDUS
Fab01446;30222814000131;VITAMEDIC INDUS
Fab01447;44734671000828;CRISTALIA PRODU
Fab01448;56994502000130;NOVARTIS BIOCIE
Fab01449;45987013000304;ORGANON FARMACE
Fab01450;58430828001301;BLAU FARMACEUTI
Fab01451;72593791000111;NOVA QUIMICA FA
Fab01452;21561931000309;LABORATORIO SAN
Fab01453;17174657000178;HYPOFARMA INSTI
Fab01454;60659463002992;ACHE LABORATORI
Fab01455;60665981000975;UNIAO QUIMICA F
Fab01456;65271900000119;NATIVITA INDUST
Fab01457;04656253000179;MARIOL INDUSTRI
Fab01458;60318797000100;ASTRAZENECA DO
Fab01459;01122234000174;IMPORT SERVICE
Fab01460;37844479000152;BIOLINE FIOS CI
Fab01461;49324221000104;FRESENIUS KABI
Fab01462;43426626000177;ALLERGAN PRODUT
Fab01463;47193115000103;CIRURGICA BRASI
Fab01464;88303433000167;ITM S/A - INDUS
Fab01465;84704683000158;QUIMIDROL COMER
Fab01466;49475833001250;BIOLAB SANUS FA
Fab01467;17875154000120;MEDQUIMICA INDU
Fab01468;17115437000173;LABORATORIO GLO
Fab01469;44734671000151;CRISTALIA PRODU
Fab01470;04522343000177;FARMACIA DE MAN
Fab01471;19570720000110;HIPOLABOR FARMA
Fab01472;07670111000154;ARESE PHARMA LT
Fab01473;60665981000118;UNIÃO QUÍMICA F
Fab01474;11082598000121;BESINS HEALTHCA
Fab01475;33349473000158;FARMOQUIMICA S
Fab01476;01784792000103;EQUIPLEX INDUST
Fab01477;55972087000150;JP INDUSTRIA FA
Fab01478;51780468000187;JANSSEN-CILAG F
Fab01479;60831658000177;BOEHRINGER INGE
Fab01480;18774815000193;AMGEN BIOTECNOL
Fab01481;56998701000116;ABBOTT LABORATO
Fab01482;57532343000114;L M FARMA INDUS
Fab01483;33408105000133;GREENPHARMA QUI
Fab01484;02814497000107;CIMED INDUSTRIA
Fab01485;61190096000435;EUROFARMA LABOR
Fab01486;73196438000160;VETNIL INDUSTRI
Fab01487;01571702000198;HALEX ISTAR IND
Fab01488;48396378000182;UCI FARMA INDUS
Fab01489;08055634000153;IMEC-INDUSTRIA
Fab01490;05161069000110;BRAINFARMA INDU
Fab01491;05044984000126;LEGRAND PHARMA
Fab01492;46179008000168;BRASTERAPICA IN
Fab01493;05439635000103;ANTIBIOTICOS DO
Fab01494;73663650000190;RANBAXY FARMACE
Fab01495;45987013000134;ORGANON FARMACE
Fab01496;10588595001092;SANOFI MEDLEY F
Fab01497;10877926000113;LABORATORIO FAR
Fab01498;03560974000118;SCHERING-PLOUGH
Fab01499;58430828000160;BLAUSIEGEL INDÚ
Fab01500;04301884000175;AUROBINDO PHARM
Fab01501;01564260000152;WASSER FARMA LT
Fab01502;61230314000175;LIBBS FARMACEUT
Fab01503;06629745000109;NOVAFARMA INDUS
Fab01504;45992062000165;GERMED FARMACÊU
Fab01505;33247743000110;GLAXOSMITHKLINE
Fab01506;60665981000541;UNIÃO QUIMICA F
Fab01507;05254971000181;ZYDUS NIKKHO FA
Fab01508;33112665000146;DFL INDUSTRIA E
Fab01509;61190096000192;EUROFARMA LABOR
Fab01510;05854999000150;CICLO FARMA IND
Fab01511;45841137000107;DLA PHARMACEUTI
Fab01512;74232034000148;LABORATORIOS FE
Fab01513;34526327000113;RIOQUIMICA INDU
Fab01514;84833888000133;BIODINAMICA QUI
Fab01515;45985371000108;3M DO BRASIL LT
Fab01516;05823205000190;MAQUIRA INDUSTR
Fab01517;19570720000706;HIPOLABOR FARMA
Fab01518;31258478000140;TECHNEW COMERCI
Fab01519;02039112000181;MICRODONT MICRO
Fab01520;08546929000122;CARESTREAM DO B
Fab01521;04755436000141;S S PLUS DO BRA
Fab01522;02177011000177;SYNTEC DO BRASI
Fab01523;60619202000148;MESSER GASES LT
Fab01524;06295846000182;ULTRADENT DO BR
Fab01525;50938745000174;THEOTO S A INDU
Fab01526;93185577000104;SCHUSTER COMERC
Fab01527;10545970000126;VITA MEDICAL MA
Fab01528;48113906000149;1FARMA INDUSTRI
Fab01529;49475833000106;BIOLAB SANUS FA
Fab01530;11643096000122;MYLAN LABORATOR
Fab01531;02881877000164;POLAR FIX INDUS
Fab01532;71982839000110;UNICHEM QUIMICA
Fab01533;56994502002779;NOVARTIS BIOCIE
Fab01534;31673254000102;LABORATORIOS B
Fab01535;49324221001690;FRESENIUS KABI
Fab01536;03978166000175;DR.REDDY'S FARM
Fab01537;33247743004450;GLAXOSMITHKLINE
