id_produto;codigo_br;descricao_catmat;generico;unidade_fornecimento;status_utilizacao
Pro04137;467996;PINÇA ANATÔMICA, MODELO 1:DENTE DE RATO, FORMATO PONTA:PONTA RETA, TIPO PONTA:1 X 2 DENTES, COMPRIMENTO TOTAL:CERCA DE 14 CM,;NÃO;UNIDADE            ;Utilizado
Pro04138;468553;CABO BISTURI, MATERIAL:AÇO INOXIDÁVEL, COMPRIMENTO:CERCA 25 CM, MODELO:BAIONETA;NÃO;UNIDADE            ;Utilizado
Pro04139;468909;AGULHA LABORATÓRIO, MATERIAL:AÇO INOX, DIMENSÕES:CERCA DE 25S G X 70 MM, TIPO:PONTA EM BISEL, ADICIONAL:P/ SERINGA DE 1,0 MCL;NÃO;UNIDADE            ;Utilizado
Pro04140;469450;CÂNULA OROFARÍNGEA GUEDEL, TAMANHO:CONJUNTO C/ DIVERSOS TAMANHOS, 8 UNIDADES, MATERIAL :POLÍMERO;NÃO;UNIDADE            ;Utilizado
Pro04141;242918;LÂMINA BISTURI, MATERIAL:AÇO INOXIDÁVEL, TAMANHO:Nº 22, TIPO:DESCARTÁVEL, ESTERILIDADE:ESTÉRIL, CARACTERÍSTICAS ADICIONAIS:EM;NÃO;CAIXA 100,00 UN    ;Utilizado
Pro04142;267544;GLICOSE, CONCENTRAÇÃO:10%, INDICAÇÃO:SOLUÇÃO INJETÁVEL, CARACTERÍSTICAS ADICIONAIS:SISTEMA FECHADO;NÃO;FRASCO 1000,00 ML  ;Utilizado
Pro04143;268092;METADONA, DOSAGEM:5 MG;NÃO;COMPRIMIDO         ;Utilizado
Pro04144;269468;ROPIVACAÍNA CLORIDRATO, DOSAGEM:1%, APRESENTAÇÃO:SOLUÇÃO INJETÁVEL;SIM;AMPOLA 20,00 ML    ;Utilizado
Pro04145;269878;CLOREXIDINA DIGLUCONATO, DOSAGEM:0,5%, APLICAÇÃO:SOLUÇÃO ALCOÓLICA;NÃO;FRASCO 100,00 ML   ;Utilizado
Pro04146;269881;CLOREXIDINA DIGLUCONATO, DOSAGEM:0,2%, APLICAÇÃO:SOLUÇÃO TÓPICA;NÃO;FRASCO 100,00 ML   ;Utilizado
Pro04147;272475;DANTROLENO SÓDICO, CONCENTRAÇÃO:20 MG, APRESENTAÇÃO:INJETÁVEL, CARACTERÍSTICA ADICIONAL:KIT C/ 12FRS PÓ LIOFILIZADO + 12FRS C;NÃO;FRASCO-AMPOLA      ;Utilizado
Pro04148;272484;ZUCLOPENTIXOL, DOSAGEM:50 MG/ML, APRESENTAÇÃO:INJETÁVEL;NÃO;AMPOLA 1,00 ML     ;Utilizado
Pro04149;272815;PENICILAMINA, DOSAGEM:250 MG;NÃO;CÁPSULA            ;Utilizado
Pro04150;272972;FENOXIMETILPENICILINA, COMPOSIÇÃO:POTÁSSICA, CONCENTRAÇÃO:80.000UI/ML, APRESENTAÇÃO:SOLUÇÃO ORAL;NÃO;FRASCO 60,00 ML    ;Utilizado
Pro04151;281041;FIO DE SUTURA, MATERIAL:CATGUT SIMPLES C/ AGULHA, TIPO FIO:0, COMPRIMENTO:COMPR. MÍNIMO 70 CM, TIPO AGULHA:3/8 CÍRCULO CILÍND;NÃO;UNIDADE            ;Utilizado
Pro04152;281057;FIO DE SUTURA, MATERIAL:CATGUT SIMPLES C/ AGULHA, TIPO FIO:3-0, COMPRIMENTO:COMPR. MÍNIMO 70 CM, TIPO AGULHA:1/2 CÍRCULO CILÍ;NÃO;UNIDADE            ;Utilizado
Pro04153;281058;FIO DE SUTURA, MATERIAL:CATGUT SIMPLES C/ AGULHA, TIPO FIO:4-0, COMPRIMENTO:COMPR. MÍNIMO 70 CM, TIPO AGULHA:1/2 CÍRCULO CILÍ;NÃO;UNIDADE            ;Utilizado
Pro04154;281062;FIO DE SUTURA, MATERIAL:CATGUT SIMPLES C/ AGULHA, TIPO FIO:2-0, COMPRIMENTO:COMPR. MÍNIMO 70 CM, TIPO AGULHA:1/2 CÍRCULO CILÍ;NÃO;UNIDADE            ;Utilizado
Pro04155;281063;FIO DE SUTURA, MATERIAL:CATGUT SIMPLES C/ AGULHA, TIPO FIO:3-0, COMPRIMENTO:COMPR. MÍNIMO 70 CM, TIPO AGULHA:1/2 CÍRCULO CILÍ;NÃO;UNIDADE            ;Utilizado
Pro04156;281082;FIO DE SUTURA, MATERIAL:CATGUT CROMADO COM AGULHA, TIPO FIO:0, COMPRIMENTO:COMPR. MÍNIMO 70 CM, TIPO AGULHA:3/8 CÍRCULO CILÍN;NÃO;UNIDADE            ;Utilizado
Pro04157;281084;FIO DE SUTURA, MATERIAL:CATGUT CROMADO COM AGULHA, TIPO FIO:2-0, COMPRIMENTO:COMPR. MÍNIMO 70 CM, TIPO AGULHA:3/8 CÍRCULO CIL;NÃO;UNIDADE            ;Utilizado
Pro04158;281085;FIO DE SUTURA, MATERIAL:CATGUT CROMADO COM AGULHA, TIPO FIO:3-0, COMPRIMENTO:COMPR. MÍNIMO 70 CM, TIPO AGULHA:3/8 CÍRCULO CIL;NÃO;UNIDADE            ;Utilizado
Pro04159;281086;FIO DE SUTURA, MATERIAL:CATGUT CROMADO COM AGULHA, TIPO FIO:4-0, COMPRIMENTO:COMPR. MÍNIMO 70 CM, TIPO AGULHA:3/8 CÍRCULO CIL;NÃO;UNIDADE            ;Utilizado
Pro04160;281091;FIO DE SUTURA, MATERIAL:CATGUT CROMADO COM AGULHA, TIPO FIO:4-0, COMPRIMENTO:COMPR. MÍNIMO 70 CM, TIPO AGULHA:1/2 CÍRCULO CIL;NÃO;UNIDADE            ;Utilizado
Pro04161;281106;FIO DE SUTURA, MATERIAL:CATGUT CROMADO COM AGULHA, TIPO FIO:3-0, COMPRIMENTO:COMPR. MÍNIMO 70 CM, TIPO AGULHA:1/2 CÍRCULO CIL;NÃO;UNIDADE            ;Utilizado
Pro04162;286305;FIO DE SUTURA, MATERIAL:POLIÉSTER E ALGODÃO, TIPO FIO:0, COR:AZUL, CARACTERÍSTICAS ADICIONAIS:SEM AGULHA, 15 X 45 CM, ESTERIL;NÃO;UNIDADE            ;Utilizado
Pro04163;305983;FIO DE SUTURA, MATERIAL:POLIÉSTER E ALGODÃO, TIPO FIO:0, COR:AZUL, COMPRIMENTO:45 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA,;NÃO;UNIDADE            ;Utilizado
Pro04164;339564;REAGENTE PARA DIAGNÓSTICO CLÍNICO 5, TIPO:UROANÁLISE, TIPO DE ANÁLISE:QUANTITATIVO DE GLICOSE, APRESENTAÇÃO:TIRA;NÃO;UNIDADE            ;Utilizado
Pro04165;350986;FIO DE SUTURA, MATERIAL:CATGUT CROMADO COM AGULHA, TIPO FIO:0, COMPRIMENTO:70 CM, TIPO AGULHA:3/8 CÍRCULO CILÍNDRICA, COMPRIM;NÃO;UNIDADE            ;Utilizado
Pro04166;372626;COLETOR MATERIAL PÉRFURO-CORTANTE, MATERIAL:PAPELÃO, CAPACIDADE TOTAL:1,5 L, ACESSÓRIOS:ALÇAS RÍGIDAS E TAMPA, COMPONENTES AD;NÃO;UNIDADE            ;Utilizado
Pro04167;388417;LUVA CIRÚRGICA, MATERIAL:LÁTEX NATURAL, TAMANHO:7, ESTERILIDADE:ESTÉRIL, CARACTERÍSTICAS ADICIONAIS:SEM PÓ, PUNHO LONGO COM B;NÃO;PAR                ;Utilizado
Pro04168;389779;RASAGILINA, CONCENTRAÇÃO:1 MG;NÃO;COMPRIMIDO         ;Utilizado
Pro04169;392714;ÓXIDO DE ZINCO, CONCENTRAÇÃO:200 MG/G, FORMA FARMACÊUTICA:CREME;NÃO;BISNAGA 45,00 G    ;Utilizado
Pro04170;394710;EQUIPO ESPECIAL, APLICAÇÃO:P/ TRANSFERÊNCIA, NÚMERO VIAS:DUAS VIAS, MATERIAL:PVC CRISTAL, TIPO PONTEIRA:2 PONTAS PERFURANTES;NÃO;UNIDADE            ;Utilizado
Pro04171;396946;REAGENTE PARA DIAGNÓSTICO CLÍNICO 4, TIPO:CONJUNTO COMPLETO, TIPO DE ANÁLISE:QUALITATIVO DE UREASE, MÉTODO:COLORIMÉTRICO, APR;NÃO;TESTE              ;Utilizado
Pro04172;398217;TESOURA, MATERIAL:AÇO INOXIDÁVEL, COMPRIMENTO:17 CM, TIPO PONTA:CURVA FINA-FINA, TIPO:STANDARD;NÃO;UNIDADE            ;Utilizado
Pro04173;401733;BOLSA OSTOMIA, MATÉRIA PRIMA:PLáSTICO, APLICAÇÃO:COLOSTOMIA E ILEOSTOMIA, NÚMERO DE PEÇAS:1 PEÇA (PLACA E BOLSA ACOPLADAS), M;NÃO;UNIDADE            ;Utilizado
Pro04174;401890;CIANOCOBALAMINA, COMPOSIÇÃO:ASSOCIADA COM PIRIDOXINA E TIAMINA, CONCENTRAÇÃO:5 MG + 100 MG + 100 MG/ML, FORMA FARMACÊUTICA:SO;NÃO;AMPOLA 1,00 ML     ;Utilizado
Pro04175;406820;SERINGA , MATERIAL:POLIPROPILENO TRANSPARENTE, CAPACIDADE:0,5 ML (ESCALA EM UI), TIPO BICO:BICO CENTRAL SIMPLES OU LUER LOCK,;NÃO;UNIDADE            ;Utilizado
Pro04176;414539;OTOSCÓPIO, TIPO:LED, LENTE GIRATÓRIA MÍNIMO DE 2 X, MODELO:COM VISOR SOBRESSALENTE, ALIMENTAÇÃO:2 PILHAS, COMPONENTES:8 ESPÉC;NÃO;UNIDADE            ;Utilizado
Pro04177;415577;FILME RADIOLÓGICO, TIPO:RAIO-X, DIMENSÕES:30 X 40 CM;NÃO;CAIXA 100,00 UN    ;Utilizado
Pro04178;417051;FIO DE SUTURA, MATERIAL:NYLON MONOFILAMENTO, TIPO FIO:3-0, COR:PRETA, COMPRIMENTO:70 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULH;NÃO;UNIDADE            ;Utilizado
Pro04179;420107;TESOURA, MATERIAL:AÇO INOXIDÁVEL, COMPRIMENTO:15 CM, TIPO PONTA:CURVA ROMBA-FINA, ESTERILIDADE:AUTOCLAVÁVEL;NÃO;UNIDADE            ;Utilizado
Pro04180;429699;FIO DE SUTURA, MATERIAL:POLIÉSTER E ALGODÃO, TIPO FIO:0, COR:AZUL, COMPRIMENTO:45 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA,;NÃO;UNIDADE            ;Utilizado
Pro04181;432450;METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA COM LINAGLIPTINA, CONCENTRAÇÃO:850 MG + 2,5 MG;NÃO;COMPRIMIDO         ;Utilizado
Pro04182;432481;ESFIGMOMANÔMETRO, AJUSTE:ANALÓGICO, ANERÓIDE, TIPO :DE BRAÇO, FAIXA DE OPERAÇÃO:ATÉ 300 MMHG, MATERIAL BRAÇADEIRA:BRAÇADEIRA;NÃO;UNIDADE            ;Utilizado
Pro04183;433562;FIO DE SUTURA, MATERIAL:CATGUT SIMPLES C/ AGULHA, TIPO FIO:4-0, COMPRIMENTO:MÍNIMO 70 CM, TIPO AGULHA:1/2 CÍRCULO CILÍNDRICA,;NÃO;UNIDADE            ;Utilizado
Pro04184;434229;ESFIGMOMANÔMETRO, AJUSTE:ANALÓGICO, ANERÓIDE, USO:PEDESTAL C/ RODÍZIOS, TIPO :DE BRAÇO, FAIXA DE OPERAÇÃO:ATÉ 300 MMHG, MATER;NÃO;UNIDADE            ;Utilizado
Pro04185;435423;MATERIAL GASOTERAPIA, MODELO:MACRONEBULIZADOR, SAÍDA:P/ OXIGÊNIO, TIPO MÁSCARA:MÁSCARA EM SILICONE, C/ AJUSTE, TAMANHO:ADULTO;NÃO;UNIDADE            ;Utilizado
Pro04186;435928;SONDA TRATO DIGESTIVO, APLICAÇÃO:RETAL, MATERIAL:PVC, CALIBRE:Nº 10, COMPRIMENTO:CERCA 40 CM, CONECTOR:CONECTOR PADRÃO C/ TAM;NÃO;UNIDADE            ;Utilizado
Pro04187;435930;SONDA TRATO DIGESTIVO, APLICAÇÃO:RETAL, MATERIAL:PVC, CALIBRE:Nº 14, COMPRIMENTO:CERCA 40 CM, CONECTOR:CONECTOR PADRÃO C/ TAM;NÃO;UNIDADE            ;Utilizado
Pro04188;435932;SONDA TRATO DIGESTIVO, APLICAÇÃO:RETAL, MATERIAL:PVC, CALIBRE:Nº 18, COMPRIMENTO:CERCA 40 CM, CONECTOR:CONECTOR PADRÃO C/ TAM;NÃO;UNIDADE            ;Utilizado
Pro04189;435978;SONDA TRATO URINÁRIO, MODELO:URETRAL, MATERIAL:SILICONE, CALIBRE:6 FRENCH, CONECTOR:CONECTOR PADRÃO C/ TAMPA, COMPRIMENTO:CER;NÃO;UNIDADE            ;Utilizado
Pro04190;436018;SONDA TRATO URINÁRIO, MODELO:FOLEY, MATERIAL:BORRACHA, CALIBRE:20 FRENCH, VIAS:3 VIAS, CONECTOR:CONECTORES PADRÃO, VOLUME:C/;NÃO;UNIDADE            ;Utilizado
Pro04191;436710;DETERGENTE ENZIMÁTICO, COMPOSIÇÃO:A BASE DE AMILASE, PROTEASE, LIPASE, CELULASE, COMPOSIÇÃO II:PEPTIDASE, CARBOIDRASE;NÃO;FRASCO 1,00 L      ;Utilizado
Pro04192;437882;FITA HOSPITALAR, TIPO:MICROPOROSA, MATERIAL:DORSO EM NÃO TECIDO, COMPONENTES:ADESIVO ACRÍLICO, DIMENSÕES:CERCA DE 50 MM, CARA;NÃO;ROLO 10,00 M       ;Utilizado
Pro04193;437883;FITA HOSPITALAR, TIPO:MICROPOROSA, MATERIAL:DORSO EM NÃO TECIDO, COMPONENTES:ADESIVO ACRÍLICO, DIMENSÕES:CERCA DE 25 MM, CARA;NÃO;ROLO 5,00 M        ;Utilizado
Pro04194;437884;FITA HOSPITALAR, TIPO:MICROPOROSA, MATERIAL:DORSO EM NÃO TECIDO, COMPONENTES:ADESIVO ACRÍLICO, DIMENSÕES:CERCA DE 100 MM, CAR;NÃO;ROLO 10,00 M       ;Utilizado
Pro04195;438056;PAPEL PARA IMPRESSÃO - USO HOSPITALAR, MATERIAL:TERMOSENSÍVEL, APLICAÇÃO :P/ ULTRASSONÓGRAFO, DIMENSÕES:CERCA 110 MM, APRESEN;NÃO;BOBINA 20,00 M     ;Utilizado
Pro04196;438135;MATERIAL GASOTERAPIA, TIPO:PRONGA NASAL, MATERIAL:SILICONE, MODELO:P/ CPAP, TAMANHO:Nº 0, ESTERILIDADE :USO ÚNICO, EMBALAGEM:;NÃO;UNIDADE            ;Utilizado
Pro04197;438247;CATETER PERIFÉRICO, MATERIAL CATETER:POLÍMERO RADIOPACO, APLICAÇÃO:VENOSO, MATERIAL AGULHA:AGULHA AÇO INOX, DIAMETRO:20 GAU,;NÃO;UNIDADE            ;Utilizado
Pro04198;438464;DRENO CIRÚRGICO, MODELO:TORÁCICO, MATERIAL:PVC, CALIBRE:22 FRENCH, COMPRIMENTO:CERCA DE 50 CM, COMPONENTE II:RADIOPACO, TIPO;NÃO;UNIDADE            ;Utilizado
Pro04199;438470;DRENO CIRÚRGICO, MODELO:TORÁCICO, MATERIAL:PVC, CALIBRE:26 FRENCH, COMPRIMENTO:CERCA DE 50 CM, COMPONENTE II:RADIOPACO, TIPO;NÃO;UNIDADE            ;Utilizado
Pro04200;438474;DRENO CIRÚRGICO, MODELO:TORÁCICO, MATERIAL:PVC, CALIBRE:12 FRENCH, COMPRIMENTO:CERCA DE 50 CM, COMPONENTE II:RADIOPACO, TIPO;NÃO;UNIDADE            ;Utilizado
Pro04201;438475;DRENO CIRÚRGICO, MODELO:TORÁCICO, MATERIAL:PVC, CALIBRE:20 FRENCH, COMPRIMENTO:CERCA DE 50 CM, COMPONENTE II:RADIOPACO, TIPO;NÃO;UNIDADE            ;Utilizado
Pro04202;438522;DRENO CIRÚRGICO, MODELO:DE PENROSE, MATERIAL:BORRACHA, DIMENSÕES:CERCA DE 12 MM X 30 CM, TIPO USO:ESTÉRIL, DESCARTÁVEL, EMBAL;NÃO;UNIDADE            ;Utilizado
Pro04203;439001;FITA HOSPITALAR, TIPO:ESPARADRAPO, IMPERMEÁVEL, MATERIAL:POLIETILENO, COMPONENTES:MICROPERFURADA, DIMENSÕES:CERCA DE 100 MM,;NÃO;ROLO 4,50 M        ;Utilizado
Pro04204;439805;"AGULHA HIPODÉRMICA, MATERIAL:AÇO INOXIDÁVEL SILICONIZADO, DIMENSÃO:21 G X 1 1/4"", TIPO PONTA:BISEL CURTO TRIFACETADO, TIPO CO";NÃO;CAIXA 100,00 UN    ;Utilizado
Pro04205;439806;"AGULHA HIPODÉRMICA, MATERIAL:AÇO INOXIDÁVEL SILICONIZADO, DIMENSÃO:21 G X 1 1/2"", TIPO PONTA:BISEL CURTO TRIFACETADO, TIPO CO";NÃO;CAIXA 100,00 UN    ;Utilizado
Pro04206;439808;"AGULHA HIPODÉRMICA, MATERIAL:AÇO INOXIDÁVEL SILICONIZADO, DIMENSÃO:22 G X 1 1/4"", TIPO PONTA:BISEL CURTO TRIFACETADO, TIPO CO";NÃO;CAIXA 100,00 UN    ;Utilizado
Pro04207;439811;"AGULHA HIPODÉRMICA, MATERIAL:AÇO INOXIDÁVEL SILICONIZADO, DIMENSÃO:24 G X 3/4"", TIPO PONTA:BISEL CURTO TRIFACETADO, TIPO CONE";NÃO;CAIXA 100,00 UN    ;Utilizado
Pro04208;439813;"AGULHA HIPODÉRMICA, MATERIAL:AÇO INOXIDÁVEL SILICONIZADO, DIMENSÃO:27 G X 1/2"", TIPO PONTA:BISEL CURTO TRIFACETADO, TIPO CONE";NÃO;CAIXA 100,00 UN    ;Utilizado
Pro04209;439814;"AGULHA HIPODÉRMICA, MATERIAL:AÇO INOXIDÁVEL SILICONIZADO, DIMENSÃO:18 G X 1"", TIPO PONTA:BISEL CURTO TRIFACETADO, TIPO CONEXÃ";NÃO;CAIXA 100,00 UN    ;Utilizado
Pro04210;440501;DRENO CIRÚRGICO, MODELO:DE PENROSE, MATERIAL:BORRACHA, DIMENSÕES:CERCA DE 20 MM X 30 CM, COMPONENTE II:RADIOPACO, TIPO USO:ES;NÃO;UNIDADE            ;Utilizado
Pro04211;440502;DRENO CIRÚRGICO, MODELO:DE PENROSE, MATERIAL:BORRACHA, DIMENSÕES:CERCA DE 25 MM X 30 CM, COMPONENTE II:RADIOPACO, TIPO USO:ES;NÃO;UNIDADE            ;Utilizado
Pro04212;442455;DISPOSITIVO P/ MEDIDAS ANTROPOMÉTRICAS, TIPO :TIPO RÉGUA, MATERIAL :POLÍMERO, ESCALA GRADUAÇÃO:C/ ESCALA MÉTRICA - MM E CM, F;NÃO;UNIDADE            ;Utilizado
Pro04213;442483;EMBALAGEM P/ ESTERILIZAÇÃO, MATERIAL:PAPEL GRAU CIRÚRGICO, COMPOSIÇÃO:C/ FILME POLÍMERO MULTILAMINADO, APLICAÇÃO 1:P/ ESTERIL;NÃO;ROLO 100,00 M      ;Utilizado
Pro04214;442486;EMBALAGEM P/ ESTERILIZAÇÃO, MATERIAL:PAPEL GRAU CIRÚRGICO, COMPOSIÇÃO:C/ FILME POLÍMERO MULTILAMINADO, APLICAÇÃO 1:P/ ESTERIL;NÃO;ROLO 100,00 M      ;Utilizado
Pro04215;445576;GARROTE, MATERIAL :FAIXA ELÁSTICA, COMPONENTE ADICIONAL:C/ SISTEMA DE TRAVA EM PLÁSTICO, TAMANHO:TAMANHO ADULTO, TIPO USO:REU;NÃO;UNIDADE            ;Utilizado
Pro04216;445577;GARROTE, MATERIAL :FAIXA ELÁSTICA, COMPONENTE ADICIONAL:C/ SISTEMA DE TRAVA EM PLÁSTICO, TAMANHO:TAMANHO INFANTIL, TIPO USO:R;NÃO;UNIDADE            ;Utilizado
Pro04217;448702;ETANERCEPTE, CONCENTRAÇAO:50 MG/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL, CARACTERÍSTICAS ADICIONAIS:SERINGA PREENCHIDA;NÃO;SERINGA 1,00 ML    ;Utilizado
Pro04218;451341;TUBO ENDOTRAQUEAL, MATERIAL:PVC ARAMADO, MODELO:CURVA MAGILL, CALIBRE:2,5, TIPO PONTA:C/ PONTA DISTAL ATRAUMÁTICA, COMPONENTE;NÃO;UNIDADE            ;Utilizado
Pro04219;451347;TUBO ENDOTRAQUEAL, MATERIAL:PVC ARAMADO, MODELO:CURVA MAGILL, CALIBRE:4,5, TIPO PONTA:C/ PONTA DISTAL ATRAUMÁTICA, COMPONENTE;NÃO;UNIDADE            ;Utilizado
Pro04220;451352;TUBO ENDOTRAQUEAL, MATERIAL:PVC ARAMADO, MODELO:CURVA MAGILL, CALIBRE:4,0, TIPO PONTA:C/ PONTA DISTAL ATRAUMÁTICA, COMPONENTE;NÃO;UNIDADE            ;Utilizado
Pro04221;452222;IMOBILIZADOR (TALA), MATERIAL:ALUMÍNIO REVESTIDO C/ ESPUMA, TAMANHO:CERCA DE 25 X 1,5 CM;NÃO;UNIDADE            ;Utilizado
Pro04222;452538;SONDA TRATO URINÁRIO, MODELO:URETRAL, MATERIAL:PVC, CALIBRE:4 FRENCH, CONECTOR:CONECTOR PADRÃO C/ TAMPA, COMPRIMENTO:CERCA 20;NÃO;UNIDADE            ;Utilizado
Pro04223;454393;SISTEMA FECHADO ASPIRAÇÃO TRAQUEAL, APLICAÇÃO:P/ TUBO ENDOTRAQUEAL, TAMANHO:16 FR, TIPO SONDA:SONDA GRADUADA E PROTEGIDA, CON;NÃO;UNIDADE            ;Utilizado
Pro04224;454394;SISTEMA FECHADO ASPIRAÇÃO TRAQUEAL, APLICAÇÃO:P/ TUBO ENDOTRAQUEAL, TAMANHO:10 FR, TIPO SONDA:SONDA GRADUADA E PROTEGIDA, CON;NÃO;UNIDADE            ;Utilizado
Pro04225;454400;SISTEMA FECHADO ASPIRAÇÃO TRAQUEAL, APLICAÇÃO:P/ TUBO ENDOTRAQUEAL, TAMANHO:12 FR, TIPO SONDA:SONDA GRADUADA E PROTEGIDA, CON;NÃO;UNIDADE            ;Utilizado
Pro04226;456003;ÓRTESE PARA COLUNA VERTEBRAL, MODELO:COLAR CERVICAL RESGATE PRÉ-HOSPITALAR, MATERIAL:POLIETILENO DE ALTA DENSIDADE, REVESTIME;NÃO;UNIDADE            ;Utilizado
Pro04227;456408;REANIMADOR MANUAL, MATERIAL BALÃO:SILICONE, CAPACIDADE BALÃO:CERCA 2,0 L, COMPONENTE 1:MÁSCARA PLÁSTICO RÍGIDO C/ COXIM SILIC;NÃO;UNIDADE            ;Utilizado
Pro04228;456410;REANIMADOR MANUAL, MATERIAL BALÃO:SILICONE, CAPACIDADE BALÃO:CERCA 500 ML, COMPONENTE 1:MÁSCARA PLÁSTICO RÍGIDO C/ COXIM SILI;NÃO;UNIDADE            ;Utilizado
Pro04229;457797;DESINFETANTE, COMPOSIÇÃO:À BASE DE HIPOCLORITO DE SÓDIO, TEOR ATIVO:TEOR MÍNIMO DE 1%, FORMA FÍSICA:SOLUÇÃO AQUOSA;NÃO;LITRO              ;Utilizado
Pro04230;459086;TUBO HOSPITALAR, USO:ASPIRAÇÃO E IRRIGAÇÃO, MATERIAL:SILICONE TRANSPARENTE, MODELO:DUPLO, COMPRIMENTO:2,0 M, COMPONENTES:CORT;NÃO;UNIDADE            ;Utilizado
Pro04231;461245;ELETRODO, APLICAÇÃO 1:P/ MONITORIZAÇÃO CARDÍACA - ECG, MODELO:DE SUPERFÍCIE, TIPO:ADESIVO, MATERIAL SENSOR:PRATA/PRATA CLORAD;NÃO;UNIDADE            ;Utilizado
Pro04232;467658;TUBO ENDOTRAQUEAL, MATERIAL:PVC SILICONIZADO, MODELO:CURVA MAGILL, CALIBRE:7,0, TIPO PONTA:C/ PONTA DISTAL ATRAUMÁTICA E ORIF;NÃO;UNIDADE            ;Utilizado
Pro04233;470275;MANTA TÉRMICA, MATERIAL:ALUMINIZADA, TIPO:ISOLANTE TÉRMICO, MODELO:COBERTOR, DIMENSÕES:CERCA DE 2,10 CM DE COMPRIMENTO POR 1,;NÃO;UNIDADE            ;Utilizado
Pro04234;470595;CLAMP INSTRUMENTAL, MODELO:DOYEN, FORMATO PONTA:PONTA CURVA, CARACTERÍSTICA PONTA:SERRILHA DIAGONAL, HASTE:HASTE RETA, CARACT;NÃO;UNIDADE            ;Utilizado
Pro04235;471166;PORTA-AGULHA INSTRUMENTAL, MODELO:MAYO HEGAR, TIPO PONTA:PONTA CURVA, CARACTERÍSTICA PONTA:C/ VÍDEA, HASTE:HASTE RETA, ADICIO;NÃO;UNIDADE            ;Utilizado
Pro04236;471169;PORTA-AGULHA INSTRUMENTAL, MODELO:MAYO HEGAR, TIPO PONTA:PONTA CURVA, CARACTERÍSTICA PONTA:C/ VÍDEA, HASTE:HASTE RETA, ADICIO;NÃO;UNIDADE            ;Utilizado
Pro04237;471592;TESOURA INSTRUMENTAL, MODELO 1:SPENCER / BUCK, TIPO PONTA:PONTA RETA, HASTE:HASTE RETA, COMPRIMENTO TOTAL:CERCA DE 10 CM, MAT;NÃO;UNIDADE            ;Utilizado
Pro04238;474119;AFASTADOR CIRÚRGICO MANUAL, MODELO:FARABEUF, FORMATO PONTA:PONTAS DUPLAS, DIMENSÃO TOTAL:CERCA DE 10 MM X 12 CM, MATERIAL:AÇO;NÃO;UNIDADE            ;Utilizado
Pro04239;474123;AFASTADOR CIRÚRGICO MANUAL, MODELO:FARABEUF, FORMATO PONTA:PONTAS DUPLAS, DIMENSÃO TOTAL:CERCA DE 27 MM X 16 CM, MATERIAL:AÇO;NÃO;UNIDADE            ;Utilizado
Pro04240;474225;FIO DE SUTURA, MATERIAL:CATGUT SIMPLES C/ AGULHA, TIPO FIO:Nº 1, COMPRIMENTO:CERCA 70 CM, TIPO AGULHA:1/2 CÍRCULO CILÍNDRICA,;NÃO;UNIDADE            ;Utilizado
Pro04241;216981;CONJUNTO OXIGÊNIO MEDICINAL, ASPECTO FÍSICO:INCOLOR, ODOR:INODORO, GRAU PUREZA:99,60 A 100 PER, TIPO ACONDICIONAMENTO:CILINDR;NÃO;CILINDRO 1,00 M3   ;Utilizado
Pro04242;267676;IBUPROFENO, DOSAGEM:600 MG;SIM;DRÁGEA             ;Utilizado
Pro04243;268372;ACICLOVIR, DOSAGEM:400 MG;SIM;COMPRIMIDO         ;Utilizado
Pro04244;268373;ACICLOVIR, DOSAGEM:30 MG/G, USO:POMADA OFTÁLMICA;SIM;BISNAGA 4,50 G     ;Utilizado
Pro04245;268494;DOXAZOSINA MESILATO, COMPOSIÇÃO:1 MG;NÃO;COMPRIMIDO         ;Utilizado
Pro04246;270129;LEVODOPA, COMPOSIÇÃO:ASSOCIADO À CARBIDOPA, DOSAGEM:200MG + 50MG;NÃO;COMPRIMIDO         ;Utilizado
Pro04247;270793;ATENOLOL, APRESENTAÇÃO:ASSOCIADO À CLORTALIDONA, CONCENTRAÇÃO:25MG + 12,5MG;NÃO;COMPRIMIDO         ;Utilizado
Pro04248;271124;CETOTIFENO, PRINCÍPIO ATIVO:FUMARATO ÁCIDO, DOSAGEM:0,2 MG/ML, APRESENTAÇÃO:XAROPE;SIM;FRASCO 120,00 ML   ;Utilizado
Pro04249;271582;TOBRAMICINA, DOSAGEM:0,3%, APRESENTAÇÃO:POMADA OFTÁLMICA;NÃO;BISNAGA 3,50 G     ;Utilizado
Pro04250;271992;CELECOXIBE, DOSAGEM:100 MG;NÃO;CÁPSULA            ;Utilizado
Pro04251;272088;SULFADIAZINA, PRINCÍPIO ATIVO:DE PRATA ASSOCIADA COM NITRATO DE CÉRIO, DOSAGEM:1% + 0,4%, INDICAÇÃO:CREME;NÃO;BISNAGA 30,00 G    ;Utilizado
